,compare,threshold,seed,human_seed,updates,utility
369,position,3.75,3333,500,155,0.0105832989999999
370,position,4.0,3333,100,166,0.0109166299999999
371,position,4.0,3333,200,148,0.0102499659999999
372,position,4.0,3333,300,148,0.0109999649999999
373,position,4.0,3333,400,138,0.0114166309999999
374,position,4.0,3333,500,140,0.0105832979999999
375,position,4.25,3333,100,159,0.0118332949999999
376,position,4.25,3333,200,149,0.0114166299999999
377,position,4.25,3333,300,140,0.0109166309999999
378,position,4.25,3333,400,130,0.0110832959999999
379,position,4.25,3333,500,139,0.0107499629999999
380,position,4.5,3333,100,148,0.0124999589999999
381,position,4.5,3333,200,135,0.0118332979999999
382,position,4.5,3333,300,138,0.0118332939999999
383,position,4.5,3333,400,134,0.0110832949999999
384,position,4.5,3333,500,129,0.0114999609999999
385,position,4.75,3333,100,138,0.0135832889999999
386,position,4.75,3333,200,126,0.0129999579999999
387,position,4.75,3333,300,126,0.0128332919999999
388,position,4.75,3333,400,122,0.0119166259999999
389,position,4.75,3333,500,118,0.0126666259999999
390,position,5.0,3333,100,127,0.0136666229999999
391,position,5.0,3333,200,124,0.0133332919999999
392,position,5.0,3333,300,121,0.0139166229999999
393,position,5.0,3333,400,113,0.0126666219999999
394,position,5.0,3333,500,117,0.0129999569999999
395,position,5.5,3333,100,119,0.0146666189999999
396,position,5.5,3333,200,111,0.0155832839999999
397,position,5.5,3333,300,102,0.0167499469999999
398,position,5.5,3333,400,105,0.0130832889999999
399,position,5.5,3333,500,99,0.0143332849999999
400,position,6.0,3333,100,104,0.0157499479999999
401,position,6.0,3333,200,101,0.0170832789999999
402,position,6.0,3333,300,90,0.0172499509999999
403,position,6.0,3333,400,94,0.0133332909999999
404,position,6.0,3333,500,102,0.0147499489999999
405,position,6.5,3333,100,102,0.0178332779999999
406,position,6.5,3333,200,88,0.0189999389999999
407,position,6.5,3333,300,92,0.0186666169999999
408,position,6.5,3333,400,89,0.0180832779999999
409,position,6.5,3333,500,95,0.0158332819999999
410,position,7.0,3333,100,87,0.0204999359999999
411,position,7.0,3333,200,90,0.0196666109999999
412,position,7.0,3333,300,92,0.0181666119999999
413,position,7.0,3333,400,78,0.0196666159999999
414,position,7.0,3333,500,79,0.0186666089999999
415,position,7.5,3333,100,86,0.0207499379999999
416,position,7.5,3333,200,79,0.0210832749999999
417,position,7.5,3333,300,75,0.0199999419999999
418,position,7.5,3333,400,78,0.0204999419999999
419,position,7.5,3333,500,77,0.0199999379999999
420,position,8.0,3333,100,76,0.0230832659999999
421,position,8.0,3333,200,73,0.0225832679999999
422,position,8.0,3333,300,71,0.0206666039999999
423,position,8.0,3333,400,71,0.0232499429999999
424,position,8.0,3333,500,65,0.0229999329999999
425,position,8.5,3333,100,69,0.0236666019999999
426,position,8.5,3333,200,66,0.0214166079999999
427,position,8.5,3333,300,76,0.0216665999999999
428,position,8.5,3333,400,61,0.0229999359999999
429,position,8.5,3333,500,67,0.0274999319999999
430,position,9.0,3333,100,69,0.0243332669999999
431,position,9.0,3333,200,65,0.0229165949999999
432,position,9.0,3333,300,69,0.0234165979999999
433,position,9.0,3333,400,70,0.0235832699999999
434,position,9.0,3333,500,64,0.0269165999999999
435,position,9.5,3333,100,64,0.0243332669999999
436,position,9.5,3333,200,60,0.0250832659999999
437,position,9.5,3333,300,66,0.0251665949999999
438,position,9.5,3333,400,67,0.0244999369999999
439,position,9.5,3333,500,56,0.0252499309999999
440,position,10.0,3333,100,60,0.0244999359999999
441,position,10.0,3333,200,59,0.0246666019999999
442,position,10.0,3333,300,56,0.0240832659999999
443,position,10.0,3333,400,66,0.0226666069999999
