,update_mode,utility,seed,human_seed,init_time,update_time,duration,utility_max,utility_scaled
92,keep_knowledge,0.0566665,4444,100,99,149,100,0.04166662,1.3599975231972259
93,keep_knowledge,0.04333326,5555,100,99,149,100,0.06666658,0.6499997449996684
94,keep_knowledge,0.04333322,6666,100,99,149,100,0.06833326,0.6341453634730729
95,keep_knowledge,0.02333326,7777,100,99,149,100,0.05166656,0.45161241623208515
96,keep_knowledge,0.02166658,8888,100,99,149,100,0.0499999,0.43333246666493336
97,keep_knowledge,0.0566665,9999,100,99,149,100,0.0683332,0.8292674717414084
98,keep_knowledge,0.07166654,12345,100,99,149,100,0.06499988,1.1025641893492728
99,keep_knowledge,0.04666654,67890,100,99,149,100,0.05499992,0.8484837796127703
100,clear_knowledge,0.03666654,1111,100,99,149,100,0.0533332,0.6874993437483593
101,clear_knowledge,0.0399999,2222,100,99,149,100,0.06666654,0.599999639999316
102,clear_knowledge,0.06166648,4444,100,99,149,100,0.04166662,1.479997177596839
103,clear_knowledge,0.05333322,5555,100,99,149,100,0.06666658,0.799999339999142
104,clear_knowledge,0.05833326,6666,100,99,149,100,0.06833326,0.8536583795358218
105,clear_knowledge,0.0183333,7777,100,99,149,100,0.05166656,0.3548387970865488
106,clear_knowledge,0.03666658,8888,100,99,149,100,0.0499999,0.7333330666661333
107,clear_knowledge,0.06666648,9999,100,99,149,100,0.0683332,0.9756089280174206
108,clear_knowledge,0.07166654,12345,100,99,149,100,0.06499988,1.1025641893492728
109,clear_knowledge,0.04333322,67890,100,99,149,100,0.05499992,0.7878778732769065
110,xxx,0.02833324,1111,100,99,149,100,0.0533332,0.5312495781239454
111,xxx,0.03833326,2222,100,99,149,100,0.06666654,0.5749999924999858
112,xxx,0.0566665,4444,100,99,149,100,0.04166662,1.3599975231972259
113,xxx,0.04333326,5555,100,99,149,100,0.06666658,0.6499997449996684
114,xxx,0.05499994,6666,100,99,149,100,0.06833326,0.8048780345032565
115,xxx,0.0183333,7777,100,99,149,100,0.05166656,0.3548387970865488
116,xxx,0.0216666,8888,100,99,149,100,0.0499999,0.43333286666573334
117,xxx,0.0566665,9999,100,99,149,100,0.0683332,0.8292674717414084
118,xxx,0.07166654,12345,100,99,149,100,0.06499988,1.1025641893492728
119,xxx,0.03499986,67890,100,99,149,100,0.05499992,0.6363620165265695
120,keep_knowledge,0.02833324,1111,100,104,154,100,0.0933332599999999,0.30357066709123876
121,keep_knowledge,0.04333328,2222,100,104,154,100,0.0783333,0.5531910439110825
122,keep_knowledge,0.05999984,4444,100,104,154,100,0.05999992,0.9999986666648889
123,keep_knowledge,0.02666658,5555,100,104,154,100,0.06333324,0.42105188365540747
124,keep_knowledge,0.05166658,6666,100,104,154,100,0.0966666,0.5344822306774004
125,keep_knowledge,0.01666662,7777,100,104,154,100,0.06499986,0.25641009072942617
126,keep_knowledge,0.02499994,8888,100,104,154,100,0.06166658,0.4054050021908139
127,keep_knowledge,0.04666656,9999,100,104,154,100,0.05999996,0.777776518517679
128,keep_knowledge,0.06666652,12345,100,104,154,100,0.07499986,0.8888885925920396
129,keep_knowledge,0.02999992,67890,100,104,154,100,0.06166662,0.48648555734042176
130,clear_knowledge,0.02666658,1111,100,104,154,100,0.0933332599999999,0.28571358163210014
131,clear_knowledge,0.04333328,2222,100,104,154,100,0.0783333,0.5531910439110825
132,clear_knowledge,0.04333318,4444,100,104,154,100,0.05999992,0.7222206296275062
133,clear_knowledge,0.02333324,5555,100,104,154,100,0.06333324,0.3684201218822849
